instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
grid_20x25_k50_rep1,Grid,500,955,50,0.007655,33.271248,154,1,0,27.034678,154,1,0,125226.609316,-1,0,1,1527.076791,1526.238800,139,1,0,1.107914,1.107914,-1.000000,0.308000,0.308000,-1.000000,0.278000
grid_20x25_k50_rep2,Grid,500,955,50,0.007655,24.765656,157,1,0,24.281699,157,1,0,125225.656520,-1,0,1,1271.243769,1270.721101,138,1,0,1.137681,1.137681,-1.000000,0.314000,0.314000,-1.000000,0.276000
grid_20x25_k50_rep3,Grid,500,955,50,0.007655,38.089719,161,1,0,23.307973,161,1,0,124177.602619,-1,0,1,6625.009396,6624.383685,141,1,0,1.141844,1.141844,-1.000000,0.322000,0.322000,-1.000000,0.282000
grid_20x25_k50_rep4,Grid,500,955,50,0.007655,30.496723,163,1,0,18.221801,163,1,0,125237.671125,-1,0,1,1738.396443,1737.876450,141,1,0,1.156028,1.156028,-1.000000,0.326000,0.326000,-1.000000,0.282000
grid_25x40_k3_rep0,Grid,1000,1935,3,0.003874,7.163332,8,1,0,57.200828,8,1,0,4809.443255,8,1,0,7900.885388,7893.035734,8,1,0,1.000000,1.000000,1.000000,0.008000,0.008000,0.008000,0.008000
grid_25x40_k3_rep1,Grid,1000,1935,3,0.003874,2.449411,7,1,0,77.689446,7,1,0,4456.904620,7,1,0,1519.873073,1513.114912,7,1,0,1.000000,1.000000,1.000000,0.007000,0.007000,0.007000,0.007000
grid_25x40_k3_rep2,Grid,1000,1935,3,0.003874,3.855102,8,1,0,62.584237,8,1,0,6316.368358,8,1,0,1745.053462,1737.074507,8,1,0,1.000000,1.000000,1.000000,0.008000,0.008000,0.008000,0.008000
grid_25x40_k3_rep3,Grid,1000,1935,3,0.003874,3.875062,8,1,0,31.303563,8,1,0,9217.971908,8,1,0,17643.646861,17638.071601,8,1,0,1.000000,1.000000,1.000000,0.008000,0.008000,0.008000,0.008000
grid_25x40_k3_rep4,Grid,1000,1935,3,0.003874,4.320381,8,1,0,46.504245,8,1,0,4519.750137,8,1,0,1433.830345,1429.138403,8,1,0,1.000000,1.000000,1.000000,0.008000,0.008000,0.008000,0.008000
grid_25x40_k5_rep0,Grid,1000,1935,5,0.003874,4.316850,15,1,0,77.474149,15,1,0,24444.013820,15,1,0,207.279188,203.793313,15,1,0,1.000000,1.000000,1.000000,0.015000,0.015000,0.015000,0.015000
grid_25x40_k5_rep1,Grid,1000,1935,5,0.003874,4.920095,16,1,0,73.465823,16,1,0,18531.031752,16,1,0,553.230679,549.699647,16,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_25x40_k5_rep2,Grid,1000,1935,5,0.003874,3.617633,16,1,0,62.852418,16,1,0,19849.300504,16,1,0,1481.757029,1478.737409,16,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_25x40_k5_rep3,Grid,1000,1935,5,0.003874,8.878089,16,1,0,168.620844,16,1,0,16581.966557,16,1,0,1326.403349,1323.312616,16,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
grid_25x40_k5_rep4,Grid,1000,1935,5,0.003874,3.460283,16,1,0,59.198354,16,1,0,14918.526299,16,1,0,592.277579,589.373752,16,1,0,1.000000,1.000000,1.000000,0.016000,0.016000,0.016000,0.016000
